filepath,label,chain,store_id,brand,width,height,aspect_ratio,megapixels,brightness,contrast,edge_density
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\LATERAL_DE_CABECERA\img_3242.jpg,LATERAL_DE_CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT155,GILLETTE-OLD SPICE,960,720,1.3333333333333333,0.6912,0.5236527919769287,0.23839977383613586,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\LATERAL_DE_CABECERA\img_3243.jpg,LATERAL_DE_CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT306,ORAL B,1080,720,1.5,0.7776,0.49788933992385864,0.23651836812496185,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT__LATERAL_DOBLE\img_3244.jpg,CHECK_OUT__LATERAL_DOBLE,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT181,CHOCOLATES,960,720,1.3333333333333333,0.6912,0.49677351117134094,0.23265014588832855,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\RUMA\img_3245.jpg,RUMA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT55,H&S-PANTENE,960,720,1.3333333333333333,0.6912,0.4962726831436157,0.2272733896970749,0.2499971064814815
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CABECERA\img_3246.jpg,CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT81,H&S-PANTENE,2388,1080,2.2111111111111112,2.57904,0.5563791394233704,0.24067138135433197,0.24999806129412494
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT_SIMPLE\img_3247.jpg,CHECK_OUT_SIMPLE,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT74,CHOCOLATES,960,720,1.3333333333333333,0.6912,0.5153369903564453,0.2929154932498932,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT_SIMPLE\img_3247.jpg,CHECK_OUT_SIMPLE,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT74,ORBIT,960,720,1.3333333333333333,0.6912,0.5153369903564453,0.2929154932498932,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\LATERAL_DE_CABECERA\img_3248.jpg,LATERAL_DE_CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT181,GILLETTE,960,720,1.3333333333333333,0.6912,0.5374287962913513,0.21277064085006714,0.24999855324074075
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\LATERAL_DE_CABECERA\img_3249.jpg,LATERAL_DE_CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT153,ORAL B,1280,720,1.7777777777777777,0.9216,0.5193421244621277,0.23803451657295227,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT_SIMPLE\img_3250.jpg,CHECK_OUT_SIMPLE,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT69,CHOCOLATES,4080,3060,1.3333333333333333,12.4848,0.4396018087863922,0.2906830906867981,0.24999943931821095
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\LATERAL_DE_CABECERA\img_3251.jpg,LATERAL_DE_CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT93,GILLETTE,2576,1932,1.3333333333333333,4.976832,0.4913906157016754,0.27470654249191284,0.24999919627586384
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\LATERAL_DE_CABECERA\img_3252.jpg,LATERAL_DE_CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT78,GILLETTE-OLD SPICE,544,831,0.6546329723225031,0.452064,0.4599803388118744,0.2364102005958557,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\LATERAL_DE_CABECERA\img_3253.jpg,LATERAL_DE_CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT281,GILLETTE-OLD SPICE,960,720,1.3333333333333333,0.6912,0.4921988844871521,0.251949280500412,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT_SIMPLE\img_3254.jpg,CHECK_OUT_SIMPLE,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT199,CHOCOLATES,2388,1080,2.2111111111111112,2.57904,0.4438115060329437,0.2901078462600708,0.249999612258825
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT_SIMPLE\img_3254.jpg,CHECK_OUT_SIMPLE,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT677,CHOCOLATES,2388,1080,2.2111111111111112,2.57904,0.4438115060329437,0.2901078462600708,0.249999612258825
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT_SIMPLE\img_3255.jpg,CHECK_OUT_SIMPLE,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT152,CHOCOLATES,1440,1080,1.3333333333333333,1.5552,0.4880998432636261,0.28438282012939453,0.24999871399176954
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CABECERA\img_3256.jpg,CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT181,H&S-PANTENE,960,720,1.3333333333333333,0.6912,0.5878574848175049,0.2082684338092804,0.2499971064814815
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT_SIMPLE\img_3257.jpg,CHECK_OUT_SIMPLE,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT226,CHOCOLATES,1080,720,1.5,0.7776,0.5178366899490356,0.2110806554555893,0.24999871399176954
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\LATERAL_DE_CABECERA\img_3258.jpg,LATERAL_DE_CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT285,ORAL B,1280,720,1.7777777777777777,0.9216,0.5177038311958313,0.2547522187232971,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CABECERA\img_3259.jpg,CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT220,H&S-PANTENE,2576,1932,1.3333333333333333,4.976832,0.5286192297935486,0.20691584050655365,0.24999859348276174
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT_SIMPLE\img_3260.jpg,CHECK_OUT_SIMPLE,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT42,CHOCOLATES,1080,720,1.5,0.7776,0.47568151354789734,0.289736270904541,0.24999871399176954
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\RUMA\img_3261.jpg,RUMA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT76,H&S-PANTENE,1280,720,1.7777777777777777,0.9216,0.49753960967063904,0.27750784158706665,0.24999348958333334
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\LATERAL_DE_CABECERA\img_3262.jpg,LATERAL_DE_CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT151,GILLETTE-OLD SPICE,960,720,1.3333333333333333,0.6912,0.5223712921142578,0.250328004360199,0.2499971064814815
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT_SIMPLE\img_3263.jpg,CHECK_OUT_SIMPLE,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT139,CHOCOLATES,1280,720,1.7777777777777777,0.9216,0.42182019352912903,0.2630697190761566,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT_SIMPLE\img_3264.jpg,CHECK_OUT_SIMPLE,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT160,CHOCOLATES,960,720,1.3333333333333333,0.6912,0.4452211260795593,0.24491509795188904,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\LATERAL_DE_CABECERA\img_3265.jpg,LATERAL_DE_CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT69,ORAL B,4080,3060,1.3333333333333333,12.4848,0.5665577054023743,0.25166407227516174,0.24999839805203128
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\LATERAL_DE_CABECERA\img_3266.jpg,LATERAL_DE_CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT199,ORAL B,2388,1080,2.2111111111111112,2.57904,0.6061070561408997,0.24059182405471802,0.24999883677647497
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\LATERAL_DE_CABECERA\img_3267.jpg,LATERAL_DE_CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT92,ORAL B,1080,720,1.5,0.7776,0.5912484526634216,0.24014855921268463,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT_SIMPLE\img_3268.jpg,CHECK_OUT_SIMPLE,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT205,CHOCOLATES,960,720,1.3333333333333333,0.6912,0.427508682012558,0.2605060935020447,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT_SIMPLE\img_3269.jpg,CHECK_OUT_SIMPLE,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT76,CHOCOLATES,1280,720,1.7777777777777777,0.9216,0.448830246925354,0.2822037935256958,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT_SIMPLE\img_3270.jpg,CHECK_OUT_SIMPLE,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT213,CHOCOLATES,1280,720,1.7777777777777777,0.9216,0.432702898979187,0.27471405267715454,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\LATERAL_DE_CABECERA\img_3271.jpg,LATERAL_DE_CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT74,ORAL B,960,720,1.3333333333333333,0.6912,0.4965802729129791,0.2618184983730316,0.2499971064814815
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\LATERAL_DE_CABECERA\img_3272.jpg,LATERAL_DE_CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT233,ORAL B,1280,720,1.7777777777777777,0.9216,0.5394050478935242,0.24718153476715088,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\LATERAL_DE_CABECERA\img_3273.jpg,LATERAL_DE_CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT205,ORAL B,960,720,1.3333333333333333,0.6912,0.5620841979980469,0.24154186248779297,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\LATERAL_DE_CABECERA\img_3274.jpg,LATERAL_DE_CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT239,ORAL B,960,720,1.3333333333333333,0.6912,0.5714005827903748,0.2562335431575775,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\LATERAL_DE_CABECERA\img_3275.jpg,LATERAL_DE_CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT281,GILLETTE,960,720,1.3333333333333333,0.6912,0.4989031255245209,0.24737142026424408,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT_SIMPLE\img_3276.jpg,CHECK_OUT_SIMPLE,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT260,CHOCOLATES,1080,1916,0.5636743215031316,2.06928,0.43994662165641785,0.27196237444877625,0.24999903348024433
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\LATERAL_DE_CABECERA\img_3277.jpg,LATERAL_DE_CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT306,GILLETTE-OLD SPICE,1080,720,1.5,0.7776,0.46162018179893494,0.22246448695659637,0.24999871399176954
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\LATERAL_DE_CABECERA\img_3278.jpg,LATERAL_DE_CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT92,GILLETTE-OLD SPICE,1080,720,1.5,0.7776,0.5825435519218445,0.2592523694038391,0.24999871399176954
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\LATERAL_DE_CABECERA\img_3279.jpg,LATERAL_DE_CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT374,ORAL B,960,720,1.3333333333333333,0.6912,0.4948461353778839,0.230343759059906,0.24999855324074075
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\LATERAL_DE_CABECERA\img_3280.jpg,LATERAL_DE_CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT38,ORAL B,960,720,1.3333333333333333,0.6912,0.47246262431144714,0.25847676396369934,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT_SIMPLE\img_3281.jpg,CHECK_OUT_SIMPLE,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT536,CHOCOLATES,4032,3024,1.3333333333333333,12.192768,0.4404822289943695,0.28282681107521057,0.2499982776675485
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT_SIMPLE\img_3282.jpg,CHECK_OUT_SIMPLE,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT54,CHOCOLATES,1080,720,1.5,0.7776,0.44375190138816833,0.2696928381919861,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\LATERAL_DE_CABECERA\img_3283.jpg,LATERAL_DE_CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT199,GILLETTE-OLD SPICE,2388,1080,2.2111111111111112,2.57904,0.5516114234924316,0.24820172786712646,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\LATERAL_DE_CABECERA\img_3284.jpg,LATERAL_DE_CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT215,ORAL B,1280,720,1.7777777777777777,0.9216,0.5006563663482666,0.24526599049568176,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\LATERAL_DE_CABECERA\img_3285.jpg,LATERAL_DE_CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT52,ORAL B,3264,2448,1.3333333333333333,7.990272,0.49128252267837524,0.22429387271404266,0.24999962454344482
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\LATERAL_DE_CABECERA\img_3286.jpg,LATERAL_DE_CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT56,ORAL B,4080,3060,1.3333333333333333,12.4848,0.5854994654655457,0.2218778133392334,0.24998341983852365
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\LATERAL_DE_CABECERA\img_3287.jpg,LATERAL_DE_CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT58,ORAL B,960,720,1.3333333333333333,0.6912,0.5118585228919983,0.22571991384029388,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT_SIMPLE\img_3288.jpg,CHECK_OUT_SIMPLE,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT369,CHOCOLATES,4080,3060,1.3333333333333333,12.4848,0.5265340805053711,0.26986923813819885,0.24995842945021146
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\LATERAL_DE_CABECERA\img_3289.jpg,LATERAL_DE_CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT63,ORAL B,720,960,0.75,0.6912,0.5166043043136597,0.2623378336429596,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CABECERA\img_3290.jpg,CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT205,H&S-PANTENE,960,720,1.3333333333333333,0.6912,0.5746449828147888,0.22161129117012024,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\LATERAL_DE_CABECERA\img_3291.jpg,LATERAL_DE_CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT68,ORAL B,1080,720,1.5,0.7776,0.5643712282180786,0.28811338543891907,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CABECERA\img_3292.jpg,CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT69,H&S-PANTENE,4080,3060,1.3333333333333333,12.4848,0.5685905814170837,0.27893802523612976,0.24999679610406253
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\LATERAL_DE_CABECERA\img_3293.jpg,LATERAL_DE_CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT70,ORAL B,960,1280,0.75,1.2288,0.5016051530838013,0.25573763251304626,0.24999674479166667
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT__LATERAL_DOBLE\img_3294.jpg,CHECK_OUT__LATERAL_DOBLE,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT65,CHOCOLATES,960,720,1.3333333333333333,0.6912,0.4480845332145691,0.2541826665401459,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CABECERA\img_3295.jpg,CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT92,H&S-PANTENE,1080,720,1.5,0.7776,0.5936118960380554,0.2396388053894043,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT_SIMPLE\img_3296.jpg,CHECK_OUT_SIMPLE,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT311,CHOCOLATES,1440,1080,1.3333333333333333,1.5552,0.5404844880104065,0.28494957089424133,0.24999678497942388
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT__LATERAL_DOBLE\img_3297.jpg,CHECK_OUT__LATERAL_DOBLE,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT654,CHOCOLATES,2388,1080,2.2111111111111112,2.57904,0.4630500078201294,0.2878021001815796,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\RUMA\img_3298.jpg,RUMA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT281,H&S-PANTENE,960,720,1.3333333333333333,0.6912,0.4815033972263336,0.21487532556056976,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\LATERAL_DE_CABECERA\img_3299.jpg,LATERAL_DE_CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT84,ORAL B,1920,1080,1.7777777777777777,2.0736,0.5599082112312317,0.27254006266593933,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT_SIMPLE\img_3300.jpg,CHECK_OUT_SIMPLE,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT537,CHOCOLATES,1440,1080,1.3333333333333333,1.5552,0.5243625044822693,0.28888553380966187,0.24999935699588477
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT_SIMPLE\img_3301.jpg,CHECK_OUT_SIMPLE,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT379,CHOCOLATES,1200,1600,0.75,1.92,0.43936336040496826,0.24000266194343567,0.24999947916666668
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\LATERAL_DE_CABECERA\img_3302.jpg,LATERAL_DE_CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT506,GILLETTE-OLD SPICE,2576,1932,1.3333333333333333,4.976832,0.4767255485057831,0.2600333094596863,0.2499957804482852
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CABECERA\img_3303.jpg,CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT215,H&S-PANTENE,1280,720,1.7777777777777777,0.9216,0.5104106068611145,0.22324252128601074,0.24999674479166667
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CABECERA\img_3304.jpg,CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT65,H&S-PANTENE,960,720,1.3333333333333333,0.6912,0.5021089911460876,0.18676815927028656,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\LATERAL_DE_CABECERA\img_3305.jpg,LATERAL_DE_CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT139,GILLETTE-OLD SPICE,1280,720,1.7777777777777777,0.9216,0.4900881052017212,0.25387707352638245,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CABECERA\img_3306.jpg,CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT160,H&S-PANTENE,960,720,1.3333333333333333,0.6912,0.5510458946228027,0.22174808382987976,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\LATERAL_DE_CABECERA\img_3307.jpg,LATERAL_DE_CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT182,GILLETTE-OLD SPICE,960,720,1.3333333333333333,0.6912,0.49556490778923035,0.24465425312519073,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\LATERAL_DE_CABECERA\img_3308.jpg,LATERAL_DE_CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT210,GILLETTE,1080,720,1.5,0.7776,0.6020004153251648,0.27075672149658203,0.24999871399176954
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\LATERAL_DE_CABECERA\img_3309.jpg,LATERAL_DE_CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT654,GILLETTE-OLD SPICE,2388,1080,2.2111111111111112,2.57904,0.551540732383728,0.23960863053798676,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\LATERAL_DE_CABECERA\img_3310.jpg,LATERAL_DE_CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT213,ORAL B,1280,720,1.7777777777777777,0.9216,0.4739319384098053,0.248751699924469,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\LATERAL_DE_CABECERA\img_3311.jpg,LATERAL_DE_CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT226,GILLETTE-OLD SPICE,1080,720,1.5,0.7776,0.5527550578117371,0.25388404726982117,0.24999871399176954
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CABECERA\img_3312.jpg,CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT78,H&S-PANTENE,960,720,1.3333333333333333,0.6912,0.4844806492328644,0.23686543107032776,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\LATERAL_DE_CABECERA\img_3313.jpg,LATERAL_DE_CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT260,GILLETTE-OLD SPICE,1080,1913,0.5645582854155776,2.06604,0.5587378740310669,0.25485652685165405,0.24999854794679677
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CABECERA\img_3314.jpg,CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT281,H&S-PANTENE,960,720,1.3333333333333333,0.6912,0.49832239747047424,0.2057497650384903,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\LATERAL_DE_CABECERA\img_3315.jpg,LATERAL_DE_CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT304,GILLETTE-OLD SPICE,966,1288,0.75,1.244208,0.5011905431747437,0.27207010984420776,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\LATERAL_DE_CABECERA\img_3316.jpg,LATERAL_DE_CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT306,GILLETTE,1080,720,1.5,0.7776,0.5032234787940979,0.20886360108852386,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\RUMA\img_3317.jpg,RUMA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT306,H&S-PANTENE,1080,720,1.5,0.7776,0.5208459496498108,0.18618492782115936,0.24999871399176954
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT_SIMPLE\img_3318.jpg,CHECK_OUT_SIMPLE,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT230,CHOCOLATES,960,720,1.3333333333333333,0.6912,0.4689020812511444,0.2650233805179596,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\LATERAL_DE_CABECERA\img_3319.jpg,LATERAL_DE_CABECERA,TIENDAS INDUSTRIALES ASOCIADAS TIA S.A.,UTT314,GILLETTE-OLD SPICE,960,720,1.3333333333333333,0.6912,0.4753745198249817,0.2513757050037384,0.25
